year,month,week,state,county,temperature,precipitation,ndvi,fire
2023,2,4,Arizona,Apache,10.0973715847104,2.34846762806823,0.0735458881514361,0
2023,2,4,Arizona,Cochise,18.2309428176348,1.17891157776154,0.124222659275566,0
2023,2,4,Arizona,Coconino,9.71678192250328,10.0039451541055,0.0780466224558266,0
2023,2,4,Arizona,Gila,13.1388828735,3.32341148932721,0.176276566965099,0
2023,2,4,Arizona,Graham,15.6214757727745,4.55210236336669,0.125819908472543,0
2023,2,4,Arizona,Greenlee,13.6293190277888,5.8695611766228,0.127729797835469,0
2023,2,4,Arizona,La Paz,20.4223623826237,0.927495676958937,0.147030836395774,0
2023,2,4,Arizona,Maricopa,20.1934058956536,5.489499874076,0.238919641246195,0
2023,2,4,Arizona,Mohave,13.0746243616761,13.9442445884127,0.0703723038912749,1
2023,2,4,Arizona,Navajo,10.9899820563029,3.02662786282914,0.0843065274933368,0
2023,2,4,Arizona,Pima,19.9078445674039,0.877811842826142,0.182659233453655,0
2023,2,4,Arizona,Pinal,19.6540590637331,0.729174253851686,0.207601207009245,0
2023,2,4,Arizona,Santa Cruz,17.6854367421768,0.0359942328413315,0.132968955116967,0
2023,2,4,Arizona,Yavapai,13.3646290944516,9.90894014975102,0.143553547770927,0
2023,2,4,Arizona,Yuma,21.6815263726199,0.685768283151197,0.154769538407066,0
2023,3,1,Arizona,Apache,11.3633273594232,8.55608865748413,0.092654641205543,0
2023,3,1,Arizona,Cochise,17.9708284571052,0.811422484227987,0.150442984373836,0
2023,3,1,Arizona,Coconino,10.6054170201661,18.8572407915063,0.0872627058641863,0
2023,3,1,Arizona,Gila,13.1579561100765,18.2773124342564,0.208794892926701,0
2023,3,1,Arizona,Graham,15.4607273859184,2.44547806761995,0.164062236501636,0
2023,3,1,Arizona,Greenlee,13.8076623076044,3.72848140150707,0.163130173785779,0
2023,3,1,Arizona,La Paz,19.3851077311216,3.25432931400945,0.121582915546925,0
2023,3,1,Arizona,Maricopa,19.1228729256393,7.30065329431157,0.197724517272451,0
2023,3,1,Arizona,Mohave,12.8028651530958,10.1010701778082,0.108776554961501,0
2023,3,1,Arizona,Navajo,12.2778019185388,8.91914005482222,0.0995079460735883,0
2023,3,1,Arizona,Pima,19.4691526455465,2.50594273886368,0.184340724779311,0
2023,3,1,Arizona,Pinal,19.0771371602302,1.84136553454233,0.249655565159259,0
2023,3,1,Arizona,Santa Cruz,17.867081890053,3.3831401874859,0.167458290922646,1
2023,3,1,Arizona,Yavapai,12.7682822344838,20.0593760391584,0.123167549983681,0
2023,3,1,Arizona,Yuma,20.9513133410884,2.59810656333411,0.127299367700336,0
2023,3,2,Arizona,Apache,13.4190237673745,2.39398841182064,0.109166920768368,0
2023,3,2,Arizona,Cochise,23.2185857682968,0.536041698791316,0.185411697262716,1
2023,3,2,Arizona,Coconino,13.3464259999506,8.57492947327476,0.101707053598373,0
2023,3,2,Arizona,Gila,17.7372358532298,1.99217029974462,0.287178529499936,0
2023,3,2,Arizona,Graham,20.4769633772537,0.287606696568192,0.23381082669322,0
2023,3,2,Arizona,Greenlee,18.3921817489722,0.209292916353005,0.231155301349811,0
2023,3,2,Arizona,La Paz,24.5552709462622,2.22920986142934,0.136692389652715,0
2023,3,2,Arizona,Maricopa,24.4867290667709,2.2038279357526,0.210487391755846,0
2023,3,2,Arizona,Mohave,16.8304320296373,10.7764184144629,0.11161014786164,0
2023,3,2,Arizona,Navajo,14.7968628963567,3.60811679312385,0.113642678364068,0
2023,3,2,Arizona,Pima,24.7579667508969,0.93728732723041,0.23725233007368,1
2023,3,2,Arizona,Pinal,24.122159051289,2.27641390734215,0.290538673975342,0
2023,3,2,Arizona,Santa Cruz,22.8205987579759,2.57221971695888,0.220926391654765,1
2023,3,2,Arizona,Yavapai,17.2943430812739,3.16161186943086,0.182890801911392,0
2023,3,2,Arizona,Yuma,26.5568632120703,2.39675058362733,0.122128852242998,0
2023,3,3,Arizona,Apache,8.1911015892918,26.0206602707877,0.0810150121767652,0
2023,3,3,Arizona,Cochise,17.9109163539812,9.8074991947813,0.091193422968777,0
2023,3,3,Arizona,Coconino,9.00854273406654,42.1410967600796,0.0801068226679571,0
2023,3,3,Arizona,Gila,12.2430040074337,54.4792623294919,0.119114893218926,0
2023,3,3,Arizona,Graham,15.1302203790136,16.9717571732083,0.107575628450618,0
2023,3,3,Arizona,Greenlee,12.7491921102053,12.8235020594719,0.112517476031846,0
2023,3,3,Arizona,La Paz,20.1954810768029,20.3834197747667,0.103433364947456,0
2023,3,3,Arizona,Maricopa,20.2232985753314,25.5234287858273,0.125557581229366,0
2023,3,3,Arizona,Mohave,12.7634663002626,36.6297868644348,0.104928555577755,0
2023,3,3,Arizona,Navajo,9.4528451143225,26.0285066688531,0.0822853448745282,0
2023,3,3,Arizona,Pima,21.1174996372286,11.1804122654268,0.129206045601586,0
2023,3,3,Arizona,Pinal,20.0247434836109,23.4037347139097,0.159052748420792,0
2023,3,3,Arizona,Santa Cruz,17.8821969160411,8.4942003600858,0.120263054027178,1
2023,3,3,Arizona,Yavapai,12.2483166441477,59.8706500053051,0.110910163397283,0
2023,3,3,Arizona,Yuma,23.245811984483,7.26649680493393,0.0983906724596993,1
2023,3,4,Arizona,Apache,7.8707441838268,3.52474054691854,0.113495400802371,0
2023,3,4,Arizona,Cochise,18.3318840542566,1.24019220424255,0.194816499066938,1
2023,3,4,Arizona,Coconino,8.05571562109553,0.880403126539721,0.132241570394651,0
2023,3,4,Arizona,Gila,12.3368599013392,9.85747946881478,0.28435502321161,0
2023,3,4,Arizona,Graham,15.0069956421724,7.34931306030975,0.234746922054658,0
2023,3,4,Arizona,Greenlee,13.0908728419555,5.88150665787317,0.231050508009154,0
2023,3,4,Arizona,La Paz,20.18917535842,0.0072542565076342,0.218422926370516,0
2023,3,4,Arizona,Maricopa,20.0914586489137,0.33192557116368,0.273497867426459,0
2023,3,4,Arizona,Mohave,12.5912605767584,0.010981078984192,0.208279165763573,0
2023,3,4,Arizona,Navajo,8.82946108463562,5.12160121789658,0.122727158600236,0
2023,3,4,Arizona,Pima,20.0763731462736,2.94582962012291,0.226174794274427,1
2023,3,4,Arizona,Pinal,19.6377178467051,5.17067188867002,0.301646215746695,0
2023,3,4,Arizona,Santa Cruz,17.9525734022715,2.60725070177825,0.226908076498846,0
2023,3,4,Arizona,Yavapai,12.7210306873165,0.0,0.244050108799091,0
2023,3,4,Arizona,Yuma,21.8281181117607,0.0060379298619389,0.173891147004354,0
2023,4,1,Arizona,Apache,13.2379568356696,0.100256044381276,0.188009301368029,0
2023,4,1,Arizona,Cochise,21.4322267619081,0.101418302104103,0.234878800857444,1
2023,4,1,Arizona,Coconino,12.6990017784451,0.277956754629909,0.192749589038255,0
2023,4,1,Arizona,Gila,16.8834961547117,0.0833375238788768,0.376539000816855,1
2023,4,1,Arizona,Graham,19.3811489175787,0.0705405715551305,0.295310942496802,0
2023,4,1,Arizona,Greenlee,17.5390758104894,0.0,0.305939806454961,0
2023,4,1,Arizona,La Paz,23.3920377112396,0.0689891284223357,0.197717451914409,0
2023,4,1,Arizona,Maricopa,23.3116560656127,0.0443223728357959,0.273921272674841,0
2023,4,1,Arizona,Mohave,15.7867663348958,0.315204785702819,0.219732955955604,0
2023,4,1,Arizona,Navajo,14.0407506931963,0.202509430306359,0.186024272277157,0
2023,4,1,Arizona,Pima,23.4337580742981,0.197242423202465,0.248000086586834,1
2023,4,1,Arizona,Pinal,23.2103574486819,0.037967211444382,0.328449339304075,0
2023,4,1,Arizona,Santa Cruz,21.2493446286184,0.0307569397261451,0.273995325806979,0
2023,4,1,Arizona,Yavapai,16.7311567467408,0.361783965984234,0.292106175405359,1
2023,4,1,Arizona,Yuma,24.2621563781142,0.0346872527807963,0.162926903930076,0
2023,4,2,Arizona,Apache,20.377494311758,3.15605202306249,0.192279123150641,0
2023,4,2,Arizona,Cochise,26.8958593309927,0.70561240296147,0.234976270644378,1
2023,4,2,Arizona,Coconino,20.733509151079,4.04915863871876,0.177579159412544,0
2023,4,2,Arizona,Gila,23.7670191447206,2.19998319072154,0.398906827842279,0
2023,4,2,Arizona,Graham,25.766403640898,1.30633466624197,0.293431255003142,0
2023,4,2,Arizona,Greenlee,23.7873178081561,1.3533548132854,0.284821129738188,0
2023,4,2,Arizona,La Paz,30.4533512935248,0.845254837104592,0.164521619266964,0
2023,4,2,Arizona,Maricopa,30.2360412849704,1.45172297983004,0.24741451939714,0
2023,4,2,Arizona,Mohave,24.3752312945529,3.89402773247028,0.212109543105126,0
2023,4,2,Arizona,Navajo,21.4514914855252,2.35734670058972,0.186651287141815,0
2023,4,2,Arizona,Pima,30.065841217374,0.892004324915637,0.235693430529014,1
2023,4,2,Arizona,Pinal,30.3056625948123,1.05894910785304,0.303448812947993,1
2023,4,2,Arizona,Santa Cruz,26.9298495067092,0.307137251294797,0.26448972883765,1
2023,4,2,Arizona,Yavapai,23.9384468445312,3.5282696783465,0.26815802070031,1
2023,4,2,Arizona,Yuma,31.1654813038594,0.561525215681159,0.143639207752546,0
2023,4,3,Arizona,Apache,17.7961928513349,1.32498416816649,0.240717875988247,0
2023,4,3,Arizona,Cochise,25.8584046822892,0.0,0.249756136302825,1
2023,4,3,Arizona,Coconino,18.7824171502512,2.85437969981003,0.241234965424704,0
2023,4,3,Arizona,Gila,22.2062612870195,0.456065451270372,0.430368118143412,0
2023,4,3,Arizona,Graham,24.2135748998361,0.120533741770687,0.307451748369106,0
2023,4,3,Arizona,Greenlee,22.4303588984265,0.0,0.323067071573338,0
2023,4,3,Arizona,La Paz,29.267522553031,0.0691535514822392,0.183016396599568,0
2023,4,3,Arizona,Maricopa,29.2237091213011,0.289379414437291,0.250487461762803,0
2023,4,3,Arizona,Mohave,22.2818448291789,3.2350402973801,0.265145664363161,0
2023,4,3,Arizona,Navajo,19.1733081330188,1.37868204091259,0.219530946244049,0
2023,4,3,Arizona,Pima,28.9783331118197,0.0446997849649838,0.241724002283884,1
2023,4,3,Arizona,Pinal,28.7245145446653,0.0904085731315937,0.306581666041319,0
2023,4,3,Arizona,Santa Cruz,25.7280845352506,0.0,0.304811037645017,0
2023,4,3,Arizona,Yavapai,22.6846352210322,1.9949458600319,0.332625740389972,0
2023,4,3,Arizona,Yuma,30.2907808492133,0.0,0.156316126443259,0
2023,4,4,Arizona,Apache,18.9878898266033,2.1350729155063,0.210054285011765,0
2023,4,4,Arizona,Cochise,27.3397145885076,0.152926812612439,0.245361472473508,1
2023,4,4,Arizona,Coconino,20.932464980375,0.768402480964303,0.236270593779491,0
2023,4,4,Arizona,Gila,24.4211300975638,2.20119795542796,0.380243991431179,0
2023,4,4,Arizona,Graham,25.8785153654111,0.420704991302428,0.280706702718913,0
2023,4,4,Arizona,Greenlee,23.7931917656119,1.34260468751819,0.284971344948403,0
2023,4,4,Arizona,La Paz,33.1158633390776,0.332183290920194,0.162094166583391,0
2023,4,4,Arizona,Maricopa,32.4274895919921,0.277046040434849,0.234489864078326,1
2023,4,4,Arizona,Mohave,26.006900055843,0.0112177593751295,0.245702402852549,0
2023,4,4,Arizona,Navajo,20.6482818622774,1.39322042178909,0.19578962695008,0
2023,4,4,Arizona,Pima,31.4539070830728,0.0846675892641398,0.234567551578613,0
2023,4,4,Arizona,Pinal,31.2190799417311,0.123918382785512,0.286975879328216,1
2023,4,4,Arizona,Santa Cruz,27.5549138338123,0.0158376319909714,0.305498490220565,0
2023,4,4,Arizona,Yavapai,25.7794830080683,0.282402536249137,0.33063562264431,0
2023,4,4,Arizona,Yuma,34.1853811450314,0.022629857134836,0.150578743392186,0
2023,5,1,Arizona,Apache,21.7962228729291,1.05448163855256,0.234794103711095,0
2023,5,1,Arizona,Cochise,26.1912258174761,3.49737818706163,0.199209099613307,1
2023,5,1,Arizona,Coconino,21.0808504589831,2.99445624551788,0.227919630793847,0
2023,5,1,Arizona,Gila,23.5873334368683,0.0239166022063934,0.401806005241035,0
2023,5,1,Arizona,Graham,25.8699629703214,0.588672788743729,0.270995692822612,1
2023,5,1,Arizona,Greenlee,24.2657353073406,1.01817648137376,0.263569148443335,0
2023,5,1,Arizona,La Paz,28.8931061734666,0.0685355907113451,0.165319882948065,0
2023,5,1,Arizona,Maricopa,28.9036128257315,0.0105253366968117,0.225373292026427,1
2023,5,1,Arizona,Mohave,22.9972283934825,1.85460371975784,0.218969275063243,1
2023,5,1,Arizona,Navajo,22.559914661374,1.97255443013675,0.223701126534474,0
2023,5,1,Arizona,Pima,28.7600183619956,0.0921448585191323,0.214713194608102,1
2023,5,1,Arizona,Pinal,29.7397415910335,0.0321443713199753,0.278558459610508,1
2023,5,1,Arizona,Santa Cruz,25.8958762428977,1.11109811202584,0.249833705402633,0
2023,5,1,Arizona,Yavapai,22.4674906599361,0.0523807268112472,0.317064101640151,0
2023,5,1,Arizona,Yuma,29.1582011500887,0.0,0.148825264356897,0
2023,5,2,Arizona,Apache,22.4275427256142,1.82472553054001,0.220513552830445,0
2023,5,2,Arizona,Cochise,27.936825083944,0.0438093189502631,0.266316970484947,0
2023,5,2,Arizona,Coconino,23.2967232812108,0.611170712347656,0.239556125955051,1
2023,5,2,Arizona,Gila,25.7378352508281,0.0465473794871055,0.36924623280842,0
2023,5,2,Arizona,Graham,27.2590417642042,0.0079492165642404,0.281438409551219,0
2023,5,2,Arizona,Greenlee,25.6467045180249,1.28967972444314,0.290683556863255,0
2023,5,2,Arizona,La Paz,33.6729167668149,0.0295311283849037,0.166117746610599,0
2023,5,2,Arizona,Maricopa,32.4190127588015,0.0098855236078295,0.221104800295725,1
2023,5,2,Arizona,Mohave,27.5064795898867,0.446747369181079,0.25337568631575,0
2023,5,2,Arizona,Navajo,23.6679936787369,0.425650853109123,0.193896312669237,0
2023,5,2,Arizona,Pima,31.8377047435554,0.0,0.227745039271825,0
2023,5,2,Arizona,Pinal,31.9487149637839,0.0,0.2653719699109,1
2023,5,2,Arizona,Santa Cruz,28.3197601605576,0.0,0.324033490643453,0
2023,5,2,Arizona,Yavapai,26.2421794829736,0.0332244213839162,0.336819225189713,0
2023,5,2,Arizona,Yuma,33.7454175079975,0.0,0.150353525360757,0
2023,5,3,Arizona,Apache,22.8503904176983,9.9076710694788,0.156404110635101,0
2023,5,3,Arizona,Cochise,28.37394945894,2.64550093924081,0.212972764069286,0
2023,5,3,Arizona,Coconino,25.2983895167602,8.4320573063769,0.193357526617428,1
2023,5,3,Arizona,Gila,27.6745419892894,9.83195390925337,0.361650461963098,0
2023,5,3,Arizona,Graham,28.0204034248371,7.49384576574375,0.265422821480435,0
2023,5,3,Arizona,Greenlee,25.3283321139404,10.3566806276604,0.222438395914184,0
2023,5,3,Arizona,La Paz,36.7426325173633,0.708311443663221,0.144541293470823,0
2023,5,3,Arizona,Maricopa,35.6632967941352,2.43308834402063,0.190935448800335,0
2023,5,3,Arizona,Mohave,31.1737343493183,2.84421214431069,0.232478430277259,0
2023,5,3,Arizona,Navajo,24.7338668712039,8.53445572667545,0.164154637012543,0
2023,5,3,Arizona,Pima,33.9967525049638,3.61213304658312,0.203765769619308,0
2023,5,3,Arizona,Pinal,34.5887104242635,3.48901743094201,0.250645837043398,0
2023,5,3,Arizona,Santa Cruz,29.1995590236789,1.06929044508246,0.2549367909517,1
2023,5,3,Arizona,Yavapai,28.8284627906048,13.3240104189775,0.310711491970929,1
2023,5,3,Arizona,Yuma,36.5680425603726,0.260066282178073,0.132719972753537,0
2023,5,4,Arizona,Apache,25.8677180199226,0.0811698052624779,0.272242893117242,0
2023,5,4,Arizona,Cochise,31.214859362598,0.027014366474761,0.261741903255045,0
2023,5,4,Arizona,Coconino,26.4360871107665,0.382971211017017,0.266955703244632,1
2023,5,4,Arizona,Gila,28.8749023230038,0.0,0.438813846730615,1
2023,5,4,Arizona,Graham,30.8048428550541,0.02044677541633,0.307901575801726,0
2023,5,4,Arizona,Greenlee,28.9044285803958,0.0,0.336936191745479,0
2023,5,4,Arizona,La Paz,35.6819930689628,0.0,0.161234926376787,0
2023,5,4,Arizona,Maricopa,35.3811937482903,0.0,0.218055321406342,1
2023,5,4,Arizona,Mohave,30.2493665739785,0.463359465798773,0.22994513776634,1
2023,5,4,Arizona,Navajo,27.0725927619282,0.0859060156302443,0.253381452106922,0
2023,5,4,Arizona,Pima,34.6623486240907,0.0,0.230432467638874,1
2023,5,4,Arizona,Pinal,35.5049132281173,0.0,0.271774528793994,0
2023,5,4,Arizona,Santa Cruz,31.0217491674626,0.106676284597904,0.332200968911119,0
2023,5,4,Arizona,Yavapai,28.6535539193295,0.0,0.34369565788781,0
2023,5,4,Arizona,Yuma,35.8020039201469,0.0,0.146182124713269,0
2023,6,1,Arizona,Apache,24.8591813579713,4.47105625630341,0.220266340926893,0
2023,6,1,Arizona,Cochise,30.0729292016692,0.0694277121145575,0.236351290180477,1
2023,6,1,Arizona,Coconino,26.0142166671638,0.790759198899742,0.222837419359973,1
2023,6,1,Arizona,Gila,28.5539937471823,0.112245346823104,0.385385179676444,1
2023,6,1,Arizona,Graham,29.8144064506929,0.395389676303948,0.279726244899477,0
2023,6,1,Arizona,Greenlee,27.4697254828756,0.649550880807274,0.302167101110982,0
2023,6,1,Arizona,La Paz,34.5870583574362,0.0,0.158228589297703,0
2023,6,1,Arizona,Maricopa,34.5398128449224,3.20088581047023e-05,0.208033587197416,1
2023,6,1,Arizona,Mohave,30.4894895755605,0.0177472405910341,0.232700379072303,0
2023,6,1,Arizona,Navajo,26.3876680087852,1.7517679760077,0.211267974798536,0
2023,6,1,Arizona,Pima,33.391916653111,0.0085664552136638,0.208735784041594,0
2023,6,1,Arizona,Pinal,34.6530825199812,0.0118973026467847,0.248119795978508,0
2023,6,1,Arizona,Santa Cruz,29.374244225818,0.360778508062341,0.284131681380226,0
2023,6,1,Arizona,Yavapai,28.7685815655291,0.0,0.323555274600446,0
2023,6,1,Arizona,Yuma,34.3878526343734,0.0,0.144184250452993,0
2023,6,2,Arizona,Apache,25.0971340847776,0.269028345713727,0.263384607332758,0
2023,6,2,Arizona,Cochise,29.9829373101435,2.01646786054008,0.203092498741534,1
2023,6,2,Arizona,Coconino,25.1650092418229,0.0377480716280052,0.238383257327327,0
2023,6,2,Arizona,Gila,27.4400397635601,0.0389013062434572,0.410105918712167,0
2023,6,2,Arizona,Graham,29.1163917680539,1.2557515612917,0.279345589149409,0
2023,6,2,Arizona,Greenlee,27.3104902670564,1.86023304721644,0.322968928966991,0
2023,6,2,Arizona,La Paz,33.1670949736551,0.0,0.154517044577522,0
2023,6,2,Arizona,Maricopa,33.0219359967653,0.0,0.206136056056426,0
2023,6,2,Arizona,Mohave,28.6284582742123,0.175394721533849,0.192471950416841,0
2023,6,2,Arizona,Navajo,26.0848601112645,0.0,0.237615591368915,0
